Fecha;Estacion;Mezcla;Kg_corcho;Kg_cola;Kg_DU;Tapones_buenos;Tapones_malos;Tapones_buenos_descartados
4/7/22;MA15;48;75,375;21,113;4,598;13,552;0,0;0,055
4/7/22;MA15;49;74,834;20,962;4,715;13,64;0,0;0,017
4/7/22;MA15;50;75,161;21,053;4,736;13,64;0,0;0,039
4/7/22;MA15;51;74,99;21,002;4,725;13,464;0,088;0,001
4/7/22;MA15;52;75,202;21,063;4,588;13,112;0,0;0,023
4/7/22;MA15;53;75,032;21,012;4,578;13,552;0,0;0,044
4/7/22;MA15;54;75,206;21,063;4,588;13,64;0,0;0,007
5/7/22;MA11;1;70,789;22,69;4,602;12,32;0,0;0,0
5/7/22;MA11;2;70,83;22,69;4,463;11,66;0,0;0,0
5/7/22;MA11;3;70,725;22,649;4,598;11,836;0,088;0,0
5/7/22;MA11;4;70,991;22,73;4,544;12,496;0,0;0,0
5/7/22;MA11;5;70,534;22,608;4,585;11,484;0,0;0,0
5/7/22;MA11;6;70,841;22,69;4,605;11,528;0,0;0,0
5/7/22;MA11;7;70,979;22,73;4,614;12,364;0,0;0,0
5/7/22;MA11;8;70,909;22,69;4,61;12,056;0,0;0,0
5/7/22;MA11;9;70,43;22,567;4,578;11,66;0,0;0,0
5/7/22;MA11;10;70,588;22,608;4,589;11,836;0,0;0,0
5/7/22;MA11;11;70,911;22,73;4,61;12,232;0,0;0,0
5/7/22;MA11;12;70,697;22,649;4,596;11,836;0,0;0,0
5/7/22;MA11;13;70,733;22,649;4,598;11,88;0,044;0,0
5/7/22;MA11;14;70,651;22,608;4,593;12,012;0,088;0,0
5/7/22;MA11;15;70,698;22,649;4,596;12,232;0,0;0,0
5/7/22;MA11;16;70,586;22,608;4,589;11,836;0,0;0,0
5/7/22;MA11;17;70,702;22,649;4,596;12,716;0,0;0,0
5/7/22;MA11;18;70,166;22,486;4,561;12,584;0,0;0,0
5/7/22;MA11;19;70,79;22,69;4,602;12,54;0,0;0,0
5/7/22;MA11;20;70,679;22,649;4,595;12,672;0,088;0,0
5/7/22;MA11;21;70,777;22,649;4,672;12,364;0,0;0,0
5/7/22;MA11;22;69,842;22,364;4,54;12,012;0,0;0,0
5/7/22;MA11;23;69,711;22,323;4,532;15,268;0,0;0,021
5/7/22;MA11;25;70,611;16,253;4,237;11,22;0,0;0,0
5/7/22;MA11;26;70,209;16,172;4,143;11,176;0,0;0,0
5/7/22;MA11;27;70,222;16,172;4,214;11,044;0,0;0,0
5/7/22;MA11;28;69,517;16,009;4,172;11,396;0,0;0,0
5/7/22;MA11;29;70,246;16,172;4,215;11,88;0,0;0,0
5/7/22;MA11;30;70,61;16,253;4,308;12,628;0,088;0,0
5/7/22;MA11;31;70,383;16,213;4,223;10,648;0,044;0,0
5/7/22;MA11;32;70,484;16,213;4,159;11,66;0,0;0,0
5/7/22;MA11;33;70,443;16,213;4,227;12,144;0,0;0,0
5/7/22;MA11;34;70,293;16,172;4,218;11,308;0,0;0,0
5/7/22;MA11;35;70,411;16,213;4,225;11,44;0,0;0,0
5/7/22;MA11;36;70,24;16,172;4,285;11,308;0,0;0,0
5/7/22;MA11;37;70,179;16,172;4,422;11,352;0,0;0,0
5/7/22;MA11;38;70,491;16,213;4,23;10,428;0,0;0,0
5/7/22;MA11;39;71,106;16,375;4,338;11,484;0,0;0,0
5/7/22;MA11;40;69,98;16,131;4,199;11,44;0,0;0,0
5/7/22;MA11;41;70,755;16,294;4,246;11,484;0,0;0,0
5/7/22;MA11;42;70,561;16,253;4,164;11,528;0,088;0,0
5/7/22;MA11;43;70,553;16,253;4,163;12,1;0,044;0,0
5/7/22;MA11;44;70,434;16,213;4,227;12,056;0,044;0,0
5/7/22;MA11;45;71,063;16,375;4,193;11,748;0,0;0,0
5/7/22;MA11;46;71,081;16,375;4,265;11,704;0,044;0,0
5/7/22;MA11;47;70,718;16,294;4,244;11,396;0,0;0,0
5/7/22;MA11;48;71,339;16,416;4,281;11,308;0,088;0,0
5/7/22;MA11;49;70,708;16,294;4,243;10,296;0,044;0,0
5/7/22;MA11;50;70,114;16,131;4,207;12,716;0,0;0,0
5/7/22;MA11;51;70,756;16,294;4,246;11,616;0,088;0,0
5/7/22;MA11;53;70,998;16,335;4,26;9,812;0,0;0,0
5/7/22;MA11;54;70,65;16,253;4,169;11,308;0,0;0,0
5/7/22;MA11;55;70,449;16,213;4,227;11,704;0,088;0,0
5/7/22;MA11;56;70,703;16,294;4,243;11,132;0,0;0,0
5/7/22;MA11;57;70,41;16,213;4,225;11,396;0,0;0,0
5/7/22;MA11;58;70,354;16,213;4,222;11,264;0,0;0,0
5/7/22;MA11;59;70,224;16,172;4,074;10,692;0,0;0,0
5/7/22;MA11;60;70,47;16,213;4,229;11,352;0,0;0,0
5/7/22;MA11;61;70,654;16,253;4,24;10,692;0,0;0,0
5/7/22;MA11;62;71,044;16,375;4,121;10,736;0,0;0,0
5/7/22;MA11;63;70,35;16,213;4,221;10,604;0,088;0,0
5/7/22;MA11;64;70,34;16,213;4,221;10,824;0,044;0,0
5/7/22;MA11;65;70,72;16,294;4,244;10,604;0,0;0,0
5/7/22;MA10;1;56,036;28,041;3,082;12,496;0,0;0,0
5/7/22;MA10;2;55,98;28,013;3,079;15,62;0,0;0,0
5/7/22;MA10;3;55,666;27,845;3,118;9,24;0,088;0,0
5/7/22;MA10;4;55,803;27,901;3,126;14,124;0,0;0,0
5/7/22;MA10;5;56,097;28,069;3,086;12,452;0,0;0,0
5/7/22;MA10;6;56,205;28,126;3,092;11,924;0,0;0,0
5/7/22;MA10;7;56,058;28,041;3,084;11,704;0,0;0,0
5/7/22;MA10;8;56,088;28,069;3,085;11,792;0,0;0,0
5/7/22;MA10;9;56,12;28,069;3,087;12,584;0,0;0,0
5/7/22;MA10;10;56,2;28,126;3,092;11,528;0,0;0,0
5/7/22;MA10;11;56,071;28,041;3,14;12,54;0,044;0,0
5/7/22;MA10;12;56,112;28,069;3,087;11,924;0,0;0,0
5/7/22;MA10;13;56,152;28,097;3,089;11,484;0,0;0,0
5/7/22;MA10;14;56,078;28,041;3,085;12,496;0,0;0,0
5/7/22;MA10;15;56,085;28,069;3,085;13,332;1,144;0,033
5/7/22;MA10;16;20,556;10,283;1,193;3,652;1,144;2,232
5/7/22;MA10;17;55,456;27,732;3,051;10,604;0,22;0,0
5/7/22;MA10;18;55,97;27,985;3,079;9,328;0,0;0,0
5/7/22;MA10;19;55,718;27,873;3,065;11,44;0,088;0,0
5/7/22;MA10;20;55,858;27,929;3,073;11,616;0,0;0,0
5/7/22;MA10;21;55,774;27,901;3,124;11,704;0,0;0,0
5/7/22;MA10;22;55,857;27,929;3,128;11,176;0,088;0,0
5/7/22;MA10;23;55,848;27,929;3,128;11,792;0,0;0,0
5/7/22;MA10;24;55,936;27,985;3,133;11,968;0,0;0,0
5/7/22;MA10;25;55,94;27,985;3,133;11,968;0,0;0,0
5/7/22;MA10;26;55,76;27,901;3,123;11,352;0,044;0,0
5/7/22;MA10;27;55,938;27,985;3,133;11,704;0,044;0,0
5/7/22;MA10;28;55,728;27,873;3,066;12,056;0,0;0,0
5/7/22;MA10;29;55,842;27,929;3,128;11,616;0,0;0,0
5/7/22;MA10;30;55,917;27,985;3,076;12,144;0,0;0,0
5/7/22;MA10;31;55,892;27,957;3,075;12,408;0,0;0,0
5/7/22;MA10;32;55,913;27,957;3,076;12,1;0,044;0,0
5/7/22;MA10;33;55,944;27,985;3,133;11,66;0,0;0,0
5/7/22;MA10;34;55,994;28,013;3,08;11,44;0,0;0,0
5/7/22;MA10;35;55,84;27,929;3,072;11,704;0,0;0,0
5/7/22;MA10;36;55,974;28,013;3,079;12,144;0,0;0,0
5/7/22;MA12;2;70,038;19,617;4,273;15,4;0,0;0,014
5/7/22;MA12;3;70,145;19,647;4,279;9,768;0,0;0,005
5/7/22;MA12;4;70,896;19,852;4,254;12,408;0,088;0,026
5/7/22;MA12;5;70,874;19,852;4,324;12,584;0,0;0,048
5/7/22;MA12;6;70,494;19,739;4,301;12,232;0,0;0,009
5/7/22;MA12;7;71,182;19,934;4,343;12,1;0,088;0,03
5/7/22;MA12;8;70,62;19,78;4,308;11,924;0,0;0,051
5/7/22;MA12;9;71,277;19,964;4,277;12,32;0,088;0,012
5/7/22;MA12;10;70,066;19,627;4,204;11,88;0,044;0,032
5/7/22;MA12;11;70,533;19,75;4,303;11,352;0,0;0,052
5/7/22;MA12;12;70,037;19,617;4,273;12,32;0,0;0,013
5/7/22;MA12;13;70,05;19,617;4,203;11,528;0,0;0,039
5/7/22;MA12;15;70,089;19,627;4,276;11,968;0,0;0,018
5/7/22;MA12;17;69,483;22,235;4,517;9,416;0,0;0,041
5/7/22;MA12;18;70,591;22,593;4,66;10,56;0,0;0,059
5/7/22;MA12;19;70,178;22,46;4,632;10,78;0,044;0,018
5/7/22;MA12;20;70,286;22,491;4,639;11,22;0,0;0,038
5/7/22;MA12;21;70,338;22,511;4,643;10,648;0,088;0,057
5/7/22;MA12;23;70,336;22,511;4,572;12,012;0,088;0,038
5/7/22;MA12;24;71,326;22,828;4,708;11,748;0,0;0,058
5/7/22;MA12;25;70,856;22,675;4,677;11,748;0,0;0,018
5/7/22;MA12;26;70,296;22,501;4,57;11,836;0,0;0,039
5/7/22;MA12;27;71,343;22,838;4,638;12,1;0,088;0,0
5/7/22;MA12;28;71,138;22,767;4,696;11,924;0,044;0,021
5/7/22;MA12;29;70,402;22,532;4,647;11,704;0,044;0,041
5/7/22;MA12;30;72,463;23,196;4,783;12,408;0,0;0,002
5/7/22;MA12;31;71,452;22,869;4,716;11,704;0,0;0,023
5/7/22;MA12;32;71,074;22,746;4,62;11,88;0,044;0,043
5/7/22;MA12;33;70,12;22,44;4,628;12,496;0,0;0,005
5/7/22;MA12;34;71,885;23,012;4,673;11,66;0,088;0,025
5/7/22;MA12;35;70,257;22,491;4,637;12,1;0,0;0,046
5/7/22;MA12;36;70,239;22,48;4,636;11,88;0,0;0,007
5/7/22;MA12;37;70,176;22,46;4,632;11,968;0,0;0,027
5/7/22;MA12;38;72,112;23,084;4,76;12,496;0,088;0,049
5/7/22;MA12;39;70,497;22,562;4,653;14,124;0,0;0,012
5/7/22;MA12;40;70,303;22,501;4,641;9,856;0,0;0,035
5/7/22;MA12;41;72,59;23,237;4,792;11,968;0,0;0,056
5/7/22;MA12;42;70,302;22,501;4,64;11,88;0,0;0,016
5/7/22;MA12;43;71,293;22,818;4,706;12,056;0,0;0,037
5/7/22;MA12;44;72,072;23,063;4,757;12,1;0,0;0,058
5/7/22;MA12;45;70,231;22,48;4,566;11,616;0,044;0,019
5/7/22;MA12;46;70,391;22,532;4,646;11,704;0,0;0,039
5/7/22;MA12;47;72,33;23,145;4,702;12,1;0,088;0,0
5/7/22;MA12;48;70,838;22,675;4,676;11,704;0,0;0,02
5/7/22;MA12;49;70,339;22,511;4,573;11,616;0,0;0,04
5/7/22;MA12;50;73,242;23,442;4,834;11,968;0,0;0,001
5/7/22;MA12;51;70,03;22,409;4,552;11,396;0,0;0,021
5/7/22;MA12;52;70,125;22,44;4,629;11,748;0,0;0,041
5/7/22;MA12;53;71,42;22,859;4,643;11,836;0,0;0,002
5/7/22;MA12;54;70,202;22,47;4,564;11,836;0,0;0,022
5/7/22;MA12;55;73,263;23,452;4,763;12,144;0,0;0,043
5/7/22;MA12;56;73,333;23,473;4,84;12,232;0,0;0,004
5/7/22;MA12;57;70,878;22,685;4,678;11,968;0,0;0,025
5/7/22;MA12;58;70,259;22,491;4,567;11,924;0,088;0,046
5/7/22;MA12;60;70,462;22,552;4,581;12,012;0,0;0,028
5/7/22;MA12;61;70,082;22,429;4,626;11,924;0,0;0,048
5/7/22;MA12;62;70,349;22,511;4,644;11,88;0,0;0,009
5/7/22;MA13;1;55,686;27,858;3,342;12,012;0,0;0,008
5/7/22;MA13;2;55,667;27,858;3,396;12,496;0,0;0,03
5/7/22;MA13;3;55,306;27,667;3,319;12,716;0,0;0,052
5/7/22;MA13;4;55,505;27,782;3,331;12,54;0,0;0,014
5/7/22;MA13;5;55,46;27,743;3,328;12,76;0,0;0,036
5/7/22;MA13;6;55,55;27,782;3,334;12,672;0,0;0,058
5/7/22;MA13;7;55,49;27,782;3,33;12,848;0,0;0,02
5/7/22;MA13;8;55,62;27,82;3,338;12,276;0,0;0,042
5/7/22;MA13;9;55,442;27,743;3,382;13,508;0,0;0,005
5/7/22;MA13;10;55,279;27,667;3,373;12,408;0,0;0,027
5/7/22;MA13;11;55,38;27,705;3,323;12,54;0,0;0,049
5/7/22;MA13;12;55,309;27,667;3,319;13,244;0,0;0,011
5/7/22;MA13;13;55,541;27,782;3,333;13,024;0,0;0,034
5/7/22;MA13;14;55,583;27,82;3,336;12,408;0,0;0,055
5/7/22;MA13;15;55,465;27,743;3,328;12,54;0,0;0,018
5/7/22;MA13;16;55,279;27,667;3,373;11,572;0,0;0,038
5/7/22;MA13;17;55,119;27,59;3,308;13,244;0,0;0,001
5/7/22;MA13;18;55,381;27,705;3,323;12,628;0,0;0,023
5/7/22;MA13;19;55,411;27,705;3,325;12,1;0,0;0,045
5/7/22;MA13;20;55,192;27,628;3,312;12,32;0,0;0,007
5/7/22;MA13;21;55,203;27,628;3,368;11,176;0,0;0,026
5/7/22;MA13;22;55,35;27,705;3,322;13,464;0,0;0,05
5/7/22;MA13;23;55,224;27,628;3,369;12,32;0,0;0,011
5/7/22;MA13;24;55,317;27,667;3,32;12,408;0,0;0,032
5/7/22;MA13;25;55,327;27,667;3,32;12,364;0,0;0,054
5/7/22;MA13;26;55,367;27,705;3,323;12,012;0,0;0,015
5/7/22;MA13;27;55,404;27,705;3,38;12,76;0,0;0,037
5/7/22;MA13;28;55,656;27,858;3,34;12,452;0,0;0,059
5/7/22;MA13;29;55,614;27,82;3,393;11,88;0,0;0,019
5/7/22;MA13;30;55,633;27,82;3,338;13,112;0,0;0,042
5/7/22;MA13;31;55,892;27,973;3,354;12,276;0,0;0,004
5/7/22;MA13;32;55,739;27,897;3,345;12,408;0,0;0,025
5/7/22;MA13;34;55,498;27,782;3,33;12,276;0,044;0,015
5/7/22;MA13;35;55,684;27,858;3,342;12,364;0,044;0,038
5/7/22;MA13;36;55,777;27,897;3,347;13,024;0,0;0,001
5/7/22;MA13;37;55,538;27,782;3,333;11,792;0,0;0,021
5/7/22;MA13;38;55,768;27,897;3,347;11,968;0,0;0,041
5/7/22;MA13;39;55,746;27,897;3,345;12,584;0,0;0,003
5/7/22;MA13;40;55,736;27,897;3,345;12,32;0,0;0,024
5/7/22;MA13;41;56,037;28,05;3,363;12,496;0,0;0,046
5/7/22;MA13;42;56,033;28,05;3,363;13,464;0,0;0,009
5/7/22;MA13;43;55,802;27,935;3,349;11,616;0,0;0,053
5/7/22;MA13;44;55,797;27,935;3,404;12,232;0,0;0,022
5/7/22;MA13;45;56,182;28,127;3,371;12,056;0,0;0,048
5/7/22;MA13;46;56,038;28,05;3,419;13,2;0,044;0,029
5/7/22;MA13;47;55,938;27,973;3,413;10,296;0,0;0,047
5/7/22;MA13;48;55,934;27,973;3,357;12,496;0,0;0,009
5/7/22;MA13;49;55,93;27,973;3,412;13,244;2,2;0,044
5/7/22;MA13;50;55,456;27,743;3,328;11,704;0,0;0,028
5/7/22;MA13;51;55,288;27,667;3,318;10,78;0,0;0,047
5/7/22;MA13;52;55,661;27,858;3,34;11,528;0,0;0,008
5/7/22;MA13;53;55,553;27,782;3,334;14,036;0,0;0,043
5/7/22;MA13;54;55,739;27,897;3,345;10,78;0,0;0,002
5/7/22;MA14;1;68,918;34,459;5,583;11,352;0,0;0,013
5/7/22;MA14;2;68,547;34,276;5,553;11,88;0,0;0,042
5/7/22;MA14;3;68,365;34,19;5,607;11,352;0,0;0,009
5/7/22;MA14;4;68,63;34,324;5,56;12,76;0,0;0,041
5/7/22;MA14;5;68,549;34,276;5,553;10,648;0,0;0,006
5/7/22;MA14;6;68,596;34,305;5,625;11,616;0,0;0,034
5/7/22;MA14;7;68,175;34,093;5,523;11,88;0,0;0,003
5/7/22;MA14;8;69,152;34,583;5,602;11,968;0,0;0,032
5/7/22;MA14;9;68,748;34,382;5,569;10,384;0,0;0,057
5/7/22;MA14;10;68,872;34,439;5,579;12,32;0,044;0,027
5/7/22;MA14;11;68,453;34,228;5,614;10,692;0,0;0,054
5/7/22;MA14;12;68,797;34,401;5,573;11,44;0,0;0,021
5/7/22;MA14;13;68,504;34,257;5,549;10,648;0,0;0,047
5/7/22;MA14;14;68,329;34,17;5,604;12,1;0,0;0,017
5/7/22;MA14;16;68,592;34,305;5,556;10,472;0,0;0,01
5/7/22;MA14;17;68,337;34,17;5,604;11,88;0,0;0,04
5/7/22;MA14;18;68,302;34,151;5,601;9,724;0,0;0,003
5/7/22;MA14;19;68,556;34,286;5,554;12,804;0,0;0,035
5/7/22;MA14;20;68,939;34,478;5,585;9,108;0,0;0,008
5/7/22;MA14;21;68,591;34,295;5,556;11,792;0,0;0,032
5/7/22;MA14;22;68,98;34,497;5,588;8,448;0,088;0,052
5/7/22;MA14;23;68,662;34,334;5,562;15,928;1,716;0,02
5/7/22;MA14;24;68,197;34,103;5,525;7,744;0,0;0,058
5/7/22;MA14;25;68,81;34,411;5,574;11,968;0,0;0,028
5/7/22;MA14;26;68,837;34,42;5,576;11,704;0,0;0,056
5/7/22;MA14;27;69,117;34,564;5,668;11,088;0,0;0,023
5/7/22;MA14;28;68,877;34,439;5,648;10,912;0,0;0,049
5/7/22;MA14;29;68,919;34,459;5,652;11,704;0,0;0,018
5/7/22;MA14;30;69,146;34,574;5,671;10,736;0,0;0,043
5/7/22;MA14;31;69,096;34,555;5,666;11,704;0,0;0,012
5/7/22;MA14;32;68,987;34,497;5,658;10,56;0,0;0,037
5/7/22;MA14;33;69,163;34,583;5,672;11,352;0,0;0,005
5/7/22;MA14;34;69,261;34,632;5,611;10,736;0,0;0,031
5/7/22;MA14;35;69,067;34,535;5,595;11,528;0,0;0,059
5/7/22;MA14;36;69,234;34,622;5,609;10,824;0,0;0,025
5/7/22;MA14;37;68,894;34,449;5,65;11,88;0,0;0,054
5/7/22;MA14;38;68,978;34,497;5,588;11,44;0,0;0,022
5/7/22;MA14;39;68,692;34,353;5,565;10,736;0,0;0,048
5/7/22;MA14;40;68,69;34,353;5,633;11,88;0,0;0,017
5/7/22;MA15;1;74,956;20,992;4,573;15,004;1,496;0,016
5/7/22;MA15;2;75,492;21,143;4,681;11,792;0,0;0,031
5/7/22;MA15;3;75,65;21,183;4,691;13,904;0,0;0,053
5/7/22;MA15;4;75,38;21,113;4,599;13,816;0,0;0,016
5/7/22;MA15;5;74,966;20,992;4,573;13,288;0,0;0,037
5/7/22;MA15;6;74,934;20,982;4,572;14,344;0,0;0,001
5/7/22;MA15;7;74,783;20,942;4,712;14,168;0,0;0,024
5/7/22;MA15;8;74,592;20,892;4,551;14,08;0,0;0,047
5/7/22;MA15;9;75,082;21,022;4,581;14,256;0,088;0,01
5/7/22;MA15;10;74,989;21,002;4,65;13,992;0,0;0,033
5/7/22;MA15;11;74,903;20,972;4,719;14,432;0,0;0,056
5/7/22;MA15;12;74,955;20,992;4,573;13,816;0,088;0,018
5/7/22;MA15;13;74,987;21,002;4,575;14,432;0,0;0,042
5/7/22;MA15;14;75,032;21,012;4,578;14,08;0,088;0,005
5/7/22;MA15;15;75,017;21,012;4,577;14,828;0,0;0,029
5/7/22;MA15;16;75,333;21,093;4,521;14,124;0,0;0,052
5/7/22;MA15;17;75,044;21,012;4,578;13,816;0,088;0,014
5/7/22;MA15;18;74,993;21,002;4,575;14,212;0,0;0,038
5/7/22;MA15;19;75,137;21,043;4,734;13,86;0,0;0,0
5/7/22;MA15;20;75,194;21,063;4,738;13,816;0,088;0,023
5/7/22;MA15;21;74,923;20,982;4,721;13,86;0,0;0,045
5/7/22;MA15;22;74,816;20,952;4,714;13,332;0,0;0,007
5/7/22;MA15;23;75,014;21,012;4,726;14,52;0,0;0,03
5/7/22;MA15;24;74,871;20,972;4,643;13,156;0,0;0,052
5/7/22;MA15;25;74,901;20,972;4,719;13,86;0,0;0,014
5/7/22;MA15;26;75,123;21,043;4,583;13,816;0,0;0,037
5/7/22;MA15;27;75,205;21,063;4,588;13,2;0,0;0,058
5/7/22;MA15;28;75,1;21,032;4,582;13,64;0,0;0,02
5/7/22;MA15;29;75,219;21,063;4,589;13,2;0,088;0,042
5/7/22;MA15;30;75,296;21,083;4,594;13,64;0,0;0,004
5/7/22;MA15;31;75,344;21,103;4,597;13,288;0,088;0,026
5/7/22;MA15;32;75,336;21,103;4,596;13,464;0,0;0,048
5/7/22;MA15;33;75,18;21,053;4,587;14,08;0,0;0,01
5/7/22;MA15;34;75,094;21,032;4,581;13,992;0,0;0,033
5/7/22;MA15;35;75,188;21,053;4,587;13,464;0,0;0,055
5/7/22;MA15;36;75,222;21,063;4,589;14,256;0,0;0,018
5/7/22;MA15;37;75,184;21,053;4,587;14,344;0,0;0,042
5/7/22;MA15;38;75,208;21,063;4,588;13,64;0,0;0,004
5/7/22;MA15;39;75,286;21,083;4,593;13,552;0,0;0,026
5/7/22;MA15;40;75,189;21,053;4,587;13,64;0,0;0,048
5/7/22;MA15;41;75,21;21,063;4,588;13,64;0,0;0,01
5/7/22;MA15;42;75,466;21,133;4,604;13,552;0,0;0,032
5/7/22;MA15;43;75,229;21,073;4,59;13,464;0,0;0,054
5/7/22;MA15;44;75,06;21,022;4,579;13,86;0,0;0,017
5/7/22;MA15;45;75,055;21,022;4,579;13,86;0,0;0,039
5/7/22;MA15;46;75,048;21,022;4,729;13,992;0,0;0,002
5/7/22;MA15;47;75,028;21,012;4,577;13,508;0,0;0,024
5/7/22;MA15;48;74,788;20,942;4,563;13,684;0,0;0,046
5/7/22;MA15;49;74,964;20,992;4,723;13,904;0,0;0,009
5/7/22;MA15;50;74,892;20,972;4,569;13,244;0,0;0,03
5/7/22;MA15;51;74,557;20,882;4,549;14,036;0,0;0,053
5/7/22;MA15;52;74,92;20,982;4,571;13,2;0,0;0,015
5/7/22;MA15;53;74,885;20,972;4,568;13,816;0,0;0,037
5/7/22;MA15;54;74,968;20,992;4,574;13,464;0,0;0,059
5/7/22;MA15;55;75,036;21,012;4,578;13,288;0,0;0,021
5/7/22;MA15;56;75,196;21,063;4,588;13,464;0,0;0,042
5/7/22;MA15;57;75,072;21,022;4,58;13,112;0,0;0,016
5/7/22;MA15;58;74,822;20,952;4,565;12,848;0,0;0,037
5/7/22;MA15;59;75,013;21,012;4,576;12,672;0,0;0,057
6/7/22;MA11;1;70,665;16,253;4,24;10,868;0,0;0,0
6/7/22;MA11;2;70,6;16,253;4,237;10,824;0,088;0,0
6/7/22;MA11;3;70,633;16,253;4,239;10,868;0,0;0,0
6/7/22;MA11;4;70,399;16,213;4,224;10,736;0,0;0,0
6/7/22;MA11;5;70,784;16,294;4,248;10,604;0,0;0,0
6/7/22;MA11;6;70,422;16,213;4,226;11,352;0,0;0,0
6/7/22;MA11;7;70,814;16,294;4,108;11,22;0,088;0,0
6/7/22;MA11;8;70,526;16,253;4,232;11,176;0,0;0,0
6/7/22;MA11;9;70,284;16,172;4,218;11,22;0,088;0,0
6/7/22;MA11;10;70,656;16,253;4,24;11,528;0,0;0,0
6/7/22;MA11;11;70,571;16,253;4,235;11,308;0,0;0,0
6/7/22;MA11;12;70,824;16,294;4,25;10,912;0,0;0,0
6/7/22;MA11;13;70,561;16,253;4,234;11,308;0,088;0,0
6/7/22;MA11;14;70,735;16,294;4,245;11,66;0,0;0,0
6/7/22;MA11;15;70,975;16,335;4,259;11,352;0,088;0,0
6/7/22;MA11;16;70,417;16,213;4,226;11,396;0,044;0,0
6/7/22;MA11;17;68,809;15,846;4,129;13,2;1,144;0,006
6/7/22;MA11;18;71,25;16,416;4,204;11,176;0,0;0,045
6/7/22;MA11;19;69,824;16,09;4,19;10,516;0,0;0,0
6/7/22;MA11;20;70,55;16,253;4,233;11,176;0,088;0,0
6/7/22;MA11;21;70,73;16,294;4,244;11,66;0,044;0,0
6/7/22;MA11;22;70,059;16,131;4,204;13,948;0,0;0,0
6/7/22;MA11;23;70,745;16,294;4,245;10,252;0,0;0,0
6/7/22;MA11;24;70,424;16,213;4,226;11,924;0,088;0,0
6/7/22;MA11;25;70,64;16,253;4,239;11,0;0,044;0,0
6/7/22;MA11;26;70,925;16,335;4,256;11,748;0,0;0,0
6/7/22;MA11;27;71,237;16,416;4,204;13,552;0,088;0,0
6/7/22;MA11;28;70,677;16,294;4,241;12,452;0,044;0,0
6/7/22;MA11;29;70,537;16,253;4,233;12,408;0,044;0,0
6/7/22;MA11;30;70,562;16,253;4,234;12,012;0,0;0,0
6/7/22;MA11;31;70,66;16,253;4,24;12,54;0,0;0,0
6/7/22;MA11;32;70,822;16,294;4,25;12,232;0,0;0,0
6/7/22;MA11;33;70,67;16,294;4,241;12,364;0,0;0,0
6/7/22;MA11;34;70,766;16,294;4,247;13,024;0,0;0,0
6/7/22;MA11;35;70,566;16,253;4,235;12,452;0,0;0,0
6/7/22;MA11;36;70,597;16,253;4,166;11,836;0,088;0,0
6/7/22;MA11;37;70,477;16,213;4,3;11,528;0,044;0,0
6/7/22;MA10;1;55,937;27,985;3,077;11,704;0,0;0,0
6/7/22;MA10;2;55,624;27,816;3,06;11,836;0,044;0,0
6/7/22;MA10;3;55,786;27,901;3,069;11,572;0,0;0,0
6/7/22;MA10;4;55,888;27,957;3,074;11,968;0,0;0,0
6/7/22;MA10;5;55,765;27,901;3,123;11,968;0,0;0,0
6/7/22;MA10;6;56,715;28,378;3,12;12,056;0,0;0,0
6/7/22;MA10;7;55,652;27,845;3,061;11,616;0,088;0,0
6/7/22;MA10;8;55,895;27,957;3,075;11,792;0,0;0,0
6/7/22;MA10;9;55,729;27,873;3,066;12,056;0,0;0,0
6/7/22;MA10;10;55,918;27,985;3,076;12,056;0,0;0,0
6/7/22;MA10;11;56,06;28,041;3,084;12,144;0,0;0,0
6/7/22;MA10;12;55,981;28,013;3,08;11,704;0,0;0,0
6/7/22;MA10;13;55,927;27,985;3,076;11,792;0,0;0,0
6/7/22;MA10;14;55,739;27,873;3,345;11,88;0,0;0,0
6/7/22;MA10;15;56,045;28,041;3,083;12,32;0,0;0,0
6/7/22;MA10;16;55,916;27,985;3,076;11,704;0,0;0,0
6/7/22;MA10;17;55,963;27,985;3,079;11,792;0,088;0,0
6/7/22;MA10;18;55,981;28,013;3,08;12,232;0,044;0,0
6/7/22;MA10;19;55,832;27,929;3,071;11,704;0,0;0,0
6/7/22;MA10;20;56,077;28,041;3,085;12,056;0,0;0,0
6/7/22;MA10;21;56,118;28,069;3,087;12,584;0,0;0,0
6/7/22;MA10;22;55,875;27,957;3,074;11,88;0,0;0,0
6/7/22;MA10;23;56,153;28,097;3,089;11,088;0,0;0,0
6/7/22;MA10;24;56,033;28,041;3,082;12,408;0,0;0,0
6/7/22;MA10;25;55,918;27,985;3,076;12,144;0,0;0,0
6/7/22;MA10;26;55,878;27,957;3,074;11,616;0,0;0,0
6/7/22;MA10;27;55,981;28,013;3,079;11,88;0,044;0,0
6/7/22;MA10;28;55,966;27,985;3,079;10,78;0,0;0,0
6/7/22;MA10;29;55,997;28,013;3,08;12,232;0,088;0,0
6/7/22;MA10;30;55,956;27,985;3,078;11,44;0,0;0,0
6/7/22;MA10;31;55,897;27,957;3,075;11,616;0,0;0,0
6/7/22;MA10;32;55,809;27,929;3,07;11,704;0,0;0,0
6/7/22;MA10;33;55,91;27,957;3,076;11,968;0,0;0,0
6/7/22;MA10;34;55,905;27,957;3,075;11,968;0,0;0,0
6/7/22;MA10;35;55,748;27,901;3,067;12,584;0,0;0,0
6/7/22;MA10;36;55,927;27,985;3,076;12,232;0,0;0,0
